longitude,latitude,sq,cluster,x,y
139.658068102196,35.6771106735439,1172,3,-35808.777210535016,-15865.14711857911
139.608339420316,35.6992058790319,1180,3,-33348.31169786118,-20361.01775630066
139.542075710934,35.7030911763671,1196,3,-32901.50128264679,-26356.345199123156
139.726360653636,35.7796625103372,1202,3,-24440.254946856294,-9670.844296675354
139.670308952958,35.6858313878695,1217,3,-34843.19013425242,-14755.488972646004
139.572933159731,35.651088689798,1224,3,-38678.62178390194,-23579.29347146714
139.671608292801,35.7396152552637,1231,3,-28876.455424815416,-14628.053076129821
139.704363539145,35.7386093826076,1238,3,-28992.44012873061,-11665.481267202165
139.602962746886,35.7248223699876,1250,3,-30505.21654851269,-20840.915307120995
139.62187935792,35.7405013129877,1258,3,-28769.597156385425,-19125.836223919814
139.655499022972,35.6923813401118,1261,3,-34114.19725917373,-16094.635112383863
139.625541105107,35.70524591925,1277,3,-32681.64448035462,-18802.915987483462
139.70780229929,35.7518970225114,1283,3,-27518.669327751268,-11352.554091287804
139.592129837314,35.6929148755663,1302,3,-34042.76952002151,-21829.635012102124
139.61160174626,35.7118962887491,1306,3,-31941.074679105077,-20062.61039810586
139.678027914876,35.7077750545225,1311,3,-32409.83868045872,-14052.98751850789
139.722162689373,35.7406146685009,1312,3,-28771.938023723196,-10055.272745528995
139.551168403274,35.7577015815092,1313,3,-26845.24302718183,-25516.107276783034
139.544023077654,35.6966986107834,1314,3,-33611.231486278586,-26182.214267142543
139.697272267684,35.6825466935353,1321,3,-35211.31692465348,-12315.517328291467
139.657251576501,35.7110260319426,1325,3,-32045.993340427987,-15932.312971472846
139.722842486915,35.7741281759683,1335,3,-25053.902355999686,-9989.595834712964
139.743379154023,35.7185635650507,1345,3,-31220.319754372817,-8138.50724153375
139.637163694532,35.7787376296574,1348,3,-24530.392599508632,-17734.891206248507
139.694201968523,35.7600453069276,1356,3,-26613.01041339757,-12581.234814201027
139.682171050713,35.7113056654054,1362,3,-32018.728529847693,-13677.48770034714
139.687749955573,35.8089357156545,1363,3,-21188.064324331935,-13156.612554296153
139.719818491002,35.7645837233256,1372,3,-26112.48685719073,-10264.224929758206
139.718246185813,35.6883691875854,1374,3,-34567.78384146374,-10416.313059866094
139.571549396669,35.7127298567787,1379,3,-31839.67039987212,-23686.36860039628
139.616754663593,35.7235886664649,1387,3,-30644.928942349274,-19593.503326737526
