"longitude","latitude","sq","cluster"
139.590934870478,35.968235188449,2428,2
139.325714756673,35.6864447544692,2429,9
139.528290148159,35.5421163020257,2430,10
139.728808929838,35.6472163268431,2431,7
139.673153604517,35.706275582775,2432,3
139.6965265795,35.7213449583247,2433,3
139.394728390017,35.3408138802938,2434,4
139.725305935644,35.7344542834194,2435,3
139.739601431668,35.7093976470495,2436,3
139.67198210788,35.7868112835753,2437,3
140.003859761271,35.7485091416003,2438,5
139.590788703225,35.7678636862817,2439,3
139.538787882193,35.7945495553651,2440,1
139.67584556381,35.6312776050617,2441,7
139.595341268246,35.6092213397428,2442,7
139.544969091216,35.662353101575,2443,9
139.790187611495,35.705189673399,2444,8
139.32493737251,36.0375853568333,2445,1
139.669721761878,35.6982260848373,2446,3
139.563935228745,35.6623066757409,2447,3
139.779151380439,35.7048227832707,2448,8
140.136708790555,35.7247301157872,2449,6
139.488711437926,35.475478522164,2450,4
139.809773875931,35.6521055641669,2451,8
139.347223966972,35.8413072122426,2452,1
139.758942047736,35.7526641564657,2453,8
139.684521900019,35.8333584097014,2454,2
140.16843512604,35.6367844026001,2455,6
139.76718853654,35.6931032223514,2456,8
139.356607469403,35.7045765125896,2457,9
139.726111917283,35.6997037220992,2458,3
139.532419831838,35.7722966145559,2459,1
140.109685062346,35.4947264197869,2460,6
139.959781903475,35.7764867506569,2461,5
139.802946477334,35.6567168911604,2462,8
139.592739375736,35.9318265243208,2463,2
139.900687254589,35.7802272616588,2464,8
139.648352280919,35.7469769919098,2465,3
139.785178100689,35.6942440005256,2466,8
139.614697858132,35.5034457401618,2467,10
139.66008404312,35.7372116328434,2468,3
139.450241179529,35.3862557651425,2469,4
139.604709649721,35.426429923226,2470,10
139.904092520568,35.8279658707808,2471,5
139.85239138172,35.81272353775,2472,8
140.078143656173,35.696937931508,2473,6
139.70083140523,35.5750537115796,2474,7
139.376139948536,35.4169063700862,2475,4
139.661701213213,35.8075113282082,2476,3
139.615037761454,35.8662936870699,2477,2
139.759305396888,35.8424808176972,2478,2
140.052754682338,35.6614773656863,2479,6
139.666650685738,36.0066579467022,2480,2
140.001111361033,35.7647374225259,2481,5
139.756536894489,35.756347264187,2482,8
140.050715943437,35.6976747018319,2483,6
140.136718376365,35.6185418945742,2484,6
139.952948681542,35.8526890993342,2485,5
139.303292745091,35.3914867513215,2486,4
139.713035040873,35.5286050968097,2487,7
139.499672453232,35.5893407917014,2488,9
139.755530704668,35.7320946151684,2489,8
139.319157136073,35.6580074272043,2490,9
139.721843703154,36.0342152546868,2491,2
139.606675109165,35.3245635681007,2492,10
139.90837019207,35.670958343726,2493,8
139.720350455449,35.5141935702783,2494,7
139.802362945917,35.7858858531731,2495,8
139.469352776795,35.3605362303054,2496,4
139.608947954369,36.0652653283296,2497,2
139.644945303847,35.43805241905,2498,10
139.572210588119,35.589375122181,2499,7
139.743972610206,35.7598520365784,2500,8
139.697498412791,35.7268730554817,2501,3
139.783832157544,35.7635921160721,2502,8
139.546281815128,35.6924835235467,2503,3
139.994486207691,35.7640701280574,2504,5
139.654101820032,35.6141613014532,2505,7
139.649445783556,35.5103179041189,2506,7
139.730378202234,35.6703997095932,2507,3
139.680400475755,35.5542320212092,2508,7
139.670683155941,35.8191748897088,2509,3
140.15746623968,35.7999953691582,2510,6
139.714038506209,35.9456431953265,2511,2
139.796232672412,35.704767590549,2512,8
139.530240724287,35.3615967013116,2513,10
139.486368033201,35.3146045825818,2514,4
139.446922641172,35.7198649614826,2515,9
139.652215878702,35.6324799740598,2516,7
139.592165832693,35.6976566884389,2517,3
139.975414649135,35.6951141409957,2518,6
139.378177125826,35.8301145896749,2519,1
139.543191804342,35.8468708024916,2520,1
139.779632141689,35.8458451413516,2521,2
139.498056430685,35.7885609824804,2522,1
140.06991230062,35.5164803571497,2523,6
139.661088806045,35.6776557774049,2524,3
139.482126266934,35.9038255934341,2525,1
139.929307820435,35.6898631090089,2526,8
139.635450288158,35.5344039522151,2527,7
139.654020353366,35.5655873344422,2528,7
139.527606969813,35.3807406943012,2529,10
139.796495382633,35.69215667642,2530,8
139.738202059484,35.6998729263913,2531,3
139.587621538194,35.6887434371075,2532,3
139.630868022459,35.359598310092,2533,10
139.925331607408,35.8178372857639,2534,5
139.781800613226,35.7356368023085,2535,8
139.618740819754,35.4581243769628,2536,10
139.565738117053,35.3028967404265,2537,10
139.853705646147,35.6567793911754,2538,8
139.627397945323,35.6956193412855,2539,3
139.79928653442,35.7467577268253,2540,8
139.584311825578,35.8012314039041,2541,3
139.709664751455,35.6307272509316,2542,7
139.688372677995,35.7327929544651,2543,3
139.261125809206,35.6736946365357,2544,9
139.527135931331,35.3875375678,2545,10
139.530807039319,35.6513010350277,2546,9
139.544901988408,35.7168113397026,2547,3
139.826539027218,35.7940436982725,2548,8
139.737956666297,35.5747238952032,2549,7
139.739807708955,35.7231874085455,2550,3
139.691270013479,35.6555117515754,2551,7
139.518406578401,35.438834668084,2552,10
139.57325277153,35.6249882525388,2553,7
139.699630667366,35.7287120702137,2554,3
139.608303873947,35.4773100336675,2555,10
139.432671938035,35.5369251794373,2556,9
139.358895203725,35.8451616132231,2557,1
139.929537037286,35.8386011340286,2558,5
139.709440234434,35.7563154311048,2559,3
139.557111623925,35.5270376354214,2560,10
139.666733776404,35.92146863295,2561,2
139.573104882831,35.4760613661458,2562,10
139.630245822069,35.480155731259,2563,10
139.605463041295,35.6673687434731,2564,3
139.679663921501,35.5997618823316,2565,7
139.840267030346,35.8778780906338,2566,5
139.638044051779,35.9136045075684,2567,2
139.657756049229,35.5686315518953,2568,7
139.309521723168,35.4400017011518,2569,4
139.886080179596,35.8542943452386,2570,5
139.672777660881,35.5607845067323,2571,7
139.628715189452,35.7413249209521,2572,3
139.712354380537,35.784514613061,2573,3
139.969160267727,35.7065842989097,2574,6
139.707900294186,35.7013729283856,2575,3
139.395144239366,36.0043057125378,2576,1
139.454160966912,35.491480311554,2577,4
139.708895606912,35.6774690349314,2578,3
139.291057776723,35.686988870548,2579,9
139.389648371364,35.8395016493634,2580,1
139.792399824097,35.7041696471166,2581,8
139.454149580036,35.6945648610357,2582,9
139.468527205163,35.7298566942642,2583,9
139.668303355733,35.726569162214,2584,3
139.520100372497,35.7963681371637,2585,1
139.459729835664,35.5830759755876,2586,9
139.673756617876,35.6345247510668,2587,7
139.703887367173,35.7490263772098,2588,3
139.574928741452,35.5083958772102,2589,10
139.322871852295,35.7561984281556,2590,1
139.338889432169,35.6355109899254,2591,9
139.905480282404,35.6669181324785,2592,8
139.441384286705,35.3585182683766,2593,4
139.522500525879,35.8709901780553,2594,1
139.670110416738,35.6587137932708,2595,7
139.440207201578,35.5522014396378,2596,9
139.885839994142,35.8488638989875,2597,5
139.4102576323,35.9286055634088,2598,1
139.671611636547,35.5890770211532,2599,7
139.489652861807,35.5724212285892,2600,9
139.671290676472,35.9363714847808,2601,2
139.801921439744,35.745330075608,2602,8
139.498202297306,35.5814666375146,2603,9
139.632987074927,35.3129732361001,2604,10
139.944509693892,35.8681898767906,2605,5
139.885304869043,35.8565401772159,2606,5
139.891195755639,35.3274407010822,2607,10
139.765369651483,35.8241550666095,2608,8
139.591343405694,35.766745165543,2609,3
139.695197331749,35.5277050670756,2610,7
139.84149637952,35.6871627863494,2611,8
139.586264340227,35.8450085663068,2612,2
139.545094537354,36.0272733339973,2613,2
139.723499203886,35.5924840029199,2614,7
139.553022231197,35.3115858526555,2615,10
139.809681928004,35.7158753427687,2616,8
139.311108254568,35.581596313368,2617,9
139.669714971066,35.6495361442421,2618,7
140.152572342399,35.7295515568051,2619,6
139.667571976852,35.6856601444257,2620,3
139.882195243296,35.6872600083495,2621,8
139.754293731686,35.6433674443429,2622,7
139.792274762781,35.9125916508418,2623,2
139.891844486951,35.9336065847566,2624,5
139.908729301613,35.7832400410196,2625,8
139.701442654534,35.5939165620515,2626,7
139.68467411923,35.6117943469836,2627,7
139.629348780096,35.4683033996931,2628,10
139.620150467576,35.9033544927936,2629,2
139.742205744969,35.7006326218565,2630,3
139.795778120755,35.712779951237,2631,8
139.773711867709,35.9555423962477,2632,2
139.815254524724,35.8497719160397,2633,8
140.031519203342,35.732975970305,2634,6
139.611728940348,35.3675994444917,2635,10
139.694928748563,35.7329585524608,2636,3
139.710689356289,35.6304589363556,2637,7
139.617184074625,35.7126782417799,2638,3
139.772593706167,35.9030195002349,2639,2
139.555735439047,35.5474247774118,2640,7
139.930403011079,35.7032306335358,2641,8
139.742582670339,35.6551437325504,2642,7
139.775795012339,35.8026354430865,2643,8
139.616983883747,35.9344726754903,2644,2
139.98111868296,35.6951399201139,2645,6
139.749341475273,35.5983951242386,2646,7
139.824425727481,35.8185445245013,2647,8
139.741496421597,35.7337737974899,2648,3
140.080036914155,35.6625954873783,2649,6
139.490487571071,35.4681975482668,2650,4
139.731272019856,35.5806455322332,2651,7
139.567669515797,35.6948337022744,2652,3
139.343099447144,35.3177753114473,2653,4
139.5389758421,35.3113647862986,2654,10
139.706100062347,35.6538465025182,2655,7
139.99228547801,35.9381528604443,2656,5
139.628092358411,35.3198356319533,2657,10
139.482764023712,35.3361028978337,2658,4
139.543118764289,35.6558579208739,2659,9
139.684115987981,36.0542358072084,2660,2
139.604814960312,35.4563432471276,2661,10
139.768738437473,35.6522320985057,2662,8
139.574841889114,35.6110442232131,2663,7
139.58842905545,35.4436030296112,2664,10
139.510804345424,35.677719250766,2665,9
139.678721185821,35.5026011530775,2666,7
139.636165262297,35.5076770618646,2667,7
139.99586701396,35.6772109085518,2668,6
139.596674974165,35.7417745169053,2669,3
139.686147528715,35.6490723133585,2670,7
139.866786093512,35.7353364527426,2671,8
139.72139221845,35.5761824518117,2672,7
139.606313574592,35.7275380914725,2673,3
139.593068916613,35.8099927531796,2674,3
140.089921761028,35.5104484088246,2675,6
139.478571616979,35.6943597403335,2676,9
139.711038307982,35.7518941569222,2677,3
139.718456424902,35.6916850535353,2678,3
139.571906225524,35.9709271031201,2679,2
139.989588336105,35.8815935055839,2680,5
139.34115019082,35.4191455146461,2681,4
139.375693072767,35.7184712893985,2682,9
139.730511687629,35.8061286317887,2683,3
139.724528911781,35.7000759603381,2684,3
139.699325469203,35.6171127691007,2685,7
139.643747108004,35.6754822507685,2686,3
139.831921659361,35.7666863006392,2687,8
139.713255233495,35.8282401128502,2688,2
139.73745758957,35.6852913325822,2689,3
140.142128512058,35.9680665090113,2690,5
140.095710199511,35.7015430695416,2691,6
139.841026056833,35.7554648583007,2692,8
139.982623806523,35.7054422067807,2693,6
139.525826036977,35.7084040613057,2694,9
139.603614596903,35.6667597971974,2695,3
139.692473895665,35.7095043570987,2696,3
139.847029862021,35.7815891305177,2697,8
139.80228885386,35.6536811385819,2698,8
139.631729653427,35.6814903596218,2699,3
139.479456109453,35.7291730834281,2700,9
140.167714118164,35.678592471225,2701,6
139.744069466333,35.6229614306203,2702,7
139.472175344941,35.6709891586035,2703,9
139.796617109535,35.7468230703304,2704,8
139.728224755112,35.6029969096587,2705,7
139.833506653605,35.6914344591775,2706,8
139.578875038852,35.3909764672488,2707,10
139.411735135313,35.4948147366275,2708,4
139.558663576478,35.7716468494153,2709,3
139.595551359648,35.5912962631536,2710,7
139.631974434769,35.7749171835574,2711,3
139.72490654801,35.9651364872916,2712,2
139.624032297795,35.757643796071,2713,3
139.623356787055,35.6161979048239,2714,7
139.678028365665,35.609716020144,2715,7
139.541699902531,35.8272165350202,2716,1
139.752157145075,35.7271061524882,2717,8
139.812322975538,35.9910167837228,2718,2
139.463164222548,35.7918709909751,2719,1
139.442033190573,35.5258714122738,2720,9
140.17203705623,36.0348585424699,2721,5
139.493052456351,35.7886545587851,2722,1
139.486583128451,35.308049600556,2723,4
139.732559618245,35.5925956039971,2724,7
139.731527036938,35.6391114540103,2725,7
139.682778518445,35.5831708568782,2726,7
139.675591595361,35.8492140141717,2727,2
139.625798202748,35.9148567125026,2728,2
139.558534667825,35.4688219722945,2729,10
139.917675573207,35.6794249468545,2730,8
139.401995560125,35.5518657568703,2731,9
139.732902077319,35.7271509834188,2732,3
139.708251383636,35.7497497404992,2733,3
139.435078678388,35.6429535427916,2734,9
139.794381823238,35.6924886149065,2735,8
139.928557920722,35.8291443328864,2736,5
139.635376527109,35.7307807211381,2737,3
139.803345158713,35.8145434566926,2738,8
139.624593124961,35.6627379715397,2739,3
139.589828004119,35.6632218858835,2740,3
139.706128196598,35.7364803915867,2741,3
139.491476481353,35.3093352833685,2742,4
139.464926170685,35.5474222822648,2743,9
139.429514481536,35.8422825579903,2744,1
139.652082796094,35.6392062328147,2745,7
139.300062295731,35.661589702254,2746,9
139.833219466704,35.9727057799671,2747,2
139.804606739511,35.8308560918008,2748,8
139.481146255524,35.6979575186305,2749,9
139.692094170726,35.8136430016151,2750,3
139.775927659639,35.7268629486102,2751,8
139.41317316876,35.6609855061864,2752,9
139.83194553938,35.8207808899311,2753,8
139.629874973548,35.3372234657559,2754,10
139.516957462446,35.6679575640763,2755,9
139.614213866736,35.6572520351201,2756,3
139.620396457128,35.6940079966444,2757,3
139.589485980115,35.6089531441278,2758,7
139.545760462901,35.5519590266324,2759,7
140.164160925996,35.9239600947794,2760,5
139.645275902602,35.6454385068037,2761,7
139.348688307705,35.4769183652845,2762,4
140.175659993457,35.5607589312298,2763,6
139.479848006418,35.6735768646356,2764,9
139.435219028774,35.7256138041212,2765,9
139.724651110452,35.6443358759765,2766,7
139.68775644706,35.7313756188708,2767,3
139.545238717551,35.6673196955775,2768,9
139.617002478459,35.5633177291378,2769,7
139.725873859142,35.725769261778,2770,3
139.491594999683,35.8984907309752,2771,1
139.751212793051,35.6510593890123,2772,7
139.453017021972,35.7827035109315,2773,1
139.673461185982,35.7193896511469,2774,3
139.506627241467,35.5982161251055,2775,9
139.993666442169,35.7413766275676,2776,6
139.542829167231,35.512300681399,2777,10
139.559988571233,35.6997980855349,2778,3
140.017462356182,35.7320176713392,2779,6
139.684992278261,35.6083722882399,2780,7
139.865057475657,35.7752335602869,2781,8
139.69090337859,35.57025362585,2782,7
139.300621130704,35.3997989218903,2783,4
139.884938164359,35.8141314890841,2784,8
139.877157844302,35.7009797158331,2785,8
139.707932026087,35.6124972272181,2786,7
139.374803406956,35.7532730259517,2787,1
139.696907836449,35.7462326929915,2788,3
139.656598175982,35.7043175484084,2789,3
139.461478205235,35.4350569898805,2790,4
139.724531927107,35.7101067104615,2791,3
139.3468081523,35.4117938870444,2792,4
139.426846461703,35.6243407830417,2793,9
140.007670691614,35.8434162825908,2794,5
139.684720797041,35.5009782141319,2795,7
139.816402962491,35.7005204621392,2796,8
139.381406498547,35.5516604158066,2797,9
139.395586168636,35.3359156740316,2798,4
139.668988073319,35.9259896581598,2799,2
139.855975935098,35.8281786513106,2800,8
139.443733038384,35.7539878120401,2801,1
139.346915025468,35.5534857384578,2802,9
139.708748621785,35.7347396297172,2803,3
139.620668944107,35.6702690787082,2804,3
139.800813963836,35.837937741849,2805,8
139.591164486668,35.5775951366197,2806,7
139.806290671734,35.6522056256841,2807,8
139.778727818414,35.7420152299215,2808,8
139.577777901917,35.7321182700303,2809,3
139.419400348326,35.3401879686535,2810,4
139.62103350594,35.7329758087618,2811,3
139.439812687208,35.4702041874413,2812,4
139.811910407736,35.6680731441741,2813,8
139.680883119049,35.5491637625559,2814,7
139.895015791656,35.8369666110034,2815,5
139.474485326471,35.7196212751251,2816,9
139.736727651183,35.6681024779932,2817,3
139.31730320913,35.3407332512248,2818,4
139.957535061569,35.791356174912,2819,5
140.091874344105,35.5162698537958,2820,6
140.035404769465,35.7411879893468,2821,6
139.687223483364,35.6784977129797,2822,3
139.467140023417,35.3673170582345,2823,4
139.700598704989,35.5141430217919,2824,7
139.651635432835,35.6080445093153,2825,7
139.637523481801,35.5609864785812,2826,7
139.911152645712,35.6551571242308,2827,8
139.722399291079,35.6954439989596,2828,3
139.510943237017,35.4574734834517,2829,10
139.722075927464,35.5874900185366,2830,7
139.512304012668,35.6070378274865,2831,9
139.650707710674,35.4264887366876,2832,10
139.822505730576,35.6780104086107,2833,8
139.458036657538,35.8891265309547,2834,1
139.826584728124,35.7607774289502,2835,8
139.362531563483,35.645908873742,2836,9
139.595786922662,35.5879563723428,2837,7
139.737520082271,35.5842923633472,2838,7
139.426380700572,35.5102942158353,2839,4
139.632685478869,35.4170359931606,2840,10
139.653686186735,35.7737876776115,2841,3
139.410569732273,35.7331864453714,2842,9
139.902349321294,35.6849665133631,2843,8
139.662360347092,35.8249854328171,2844,2
139.644956148243,35.5534122599339,2845,7
139.35566541639,35.5802940724585,2846,9
139.631674435117,35.5215916229529,2847,7
139.409951051723,36.0408322531981,2848,1
139.438441175373,35.3228413295069,2849,4
139.542139014646,35.5754158131218,2850,9
139.689987542419,35.7707946383001,2851,3
139.673521415659,35.5345450757654,2852,7
140.02185492446,35.7530730060574,2853,6
139.518450672362,35.6367383144808,2854,9
139.96012552031,35.7764164235854,2855,5
139.571781321206,35.8340681316404,2856,3
139.748104907326,35.6321069707116,2857,7
139.698613995626,35.5622091740577,2858,7
140.100666178977,35.731332219575,2859,6
139.678037417485,35.8693444364027,2860,2
140.091174185426,35.6351622547542,2861,6
139.635651168968,35.7825512192109,2862,3
139.475023348226,35.5119347565783,2863,4
140.085210981607,35.6279750191556,2864,6
139.694346454983,35.574093387746,2865,7
139.72944302229,35.5721839010815,2866,7
140.107013518131,35.6502249070047,2867,6
139.516744665899,35.472161867016,2868,10
139.657254368235,35.6164130971186,2869,7
139.648843786719,35.5137051720188,2870,7
139.620839208592,35.4732489341121,2871,10
139.30678576158,35.3723533302254,2872,4
139.870823318782,35.7249078419025,2873,8
139.669011097488,35.6301600930403,2874,7
139.772261596616,35.8131090786029,2875,8
139.537524381628,35.4185052131527,2876,10
139.675060644286,35.5539798826946,2877,7
139.643204669385,35.647693010043,2878,7
139.673048612477,35.4947129701447,2879,7
139.423441490629,35.5820722027243,2880,9
139.507608363633,35.8721015710423,2881,1
139.510427989819,35.5455005469989,2882,9
139.597411301684,35.342302612771,2883,10
139.862038390543,35.7095574615168,2884,8
139.926717480374,35.9026061536731,2885,5
139.790602282491,35.7393389582166,2886,8
139.618698186579,35.4737497514964,2887,10
139.408292331187,35.8574634038408,2888,1
139.644321036567,35.5397615491971,2889,7
139.690295215257,35.7167795434667,2890,3
139.819462647801,35.7632215648956,2891,8
139.718383160884,35.7486290134795,2892,3
139.730601802727,35.5713488325915,2893,7
139.694392024014,35.700171803959,2894,3
139.592099020401,35.6935588577574,2895,3
139.657606665311,35.8518325731712,2896,2
139.529034232807,35.701539954182,2897,9
139.694032148279,35.7241439466364,2898,3
139.414948993764,35.6758701557523,2899,9
139.644603436851,35.6810269385531,2900,3
139.911213444023,35.6760181372871,2901,8
139.681212993937,35.4993338934589,2902,7
139.818806505664,35.7593071672312,2903,8
139.698738257983,35.8326361571197,2904,2
139.61700980506,35.4842693814764,2905,10
139.354200909051,35.448581843032,2906,4
139.575457169391,35.9141132451231,2907,2
139.795012605281,35.6416299122578,2908,8
139.612740239008,35.4026201937459,2909,10
139.496825543493,35.4448884579458,2910,10
139.518767977444,35.7423894849489,2911,9
139.681700026263,35.7857352994871,2912,3
139.452364374265,35.5285086188957,2913,9
139.368482169702,35.5672090704237,2914,9
139.520744512255,35.3259504009737,2915,10
139.474616174047,35.6924717131694,2916,9
139.730645283349,35.7670574810898,2917,3
139.337428005176,35.6551281573748,2918,9
139.701667173424,35.8155929952173,2919,3
139.477028528058,35.7053947631372,2920,9
139.412391078702,35.6184044801367,2921,9
139.654690588464,35.7134364096975,2922,3
139.897562797996,35.6417320631075,2923,8
139.74777615537,35.734812327308,2924,8
139.745477282567,35.7619715198785,2925,8
139.880248514259,35.6875299990313,2926,8
139.297179632601,35.6437659288059,2927,9
139.472488052726,35.5156762992576,2928,4
139.702558238826,35.7498005261807,2929,3
139.726002935492,35.6272518667629,2930,7
139.790114546391,35.6982143487019,2931,8
139.694092742351,35.5229483971313,2932,7
139.658566785972,35.5853855863605,2933,7
139.299974925599,35.7792262340524,2934,1
139.876318391156,35.6586875078265,2935,8
139.468305604519,35.397406508072,2936,4
139.802481953678,35.6631077912389,2937,8
139.729573787149,35.6307142074487,2938,7
139.62368758726,35.7426754227712,2939,3
139.775457186435,35.6563876754097,2940,8
139.504309589699,35.6730911926923,2941,9
139.598474196736,36.0221238527293,2942,2
139.801534114473,35.832348148756,2943,8
139.568170144856,35.9660526944349,2944,2
139.981024985822,35.8278451687082,2945,5
139.791528649443,35.6583509264172,2946,8
139.385848115347,35.5590965327238,2947,9
139.586464357113,35.3948229523986,2948,10
139.817735599815,35.7221025400746,2949,8
139.915686928749,35.3654765161833,2950,6
139.499986021346,35.6446172184301,2951,9
139.79962665247,35.7169577409208,2952,8
139.652558659493,35.5424574802161,2953,7
139.872558903051,35.6692240551655,2954,8
139.857881047831,35.8643404738683,2955,5
139.716907993733,35.5136558916175,2956,7
140.137139326377,35.6330004845293,2957,6
139.434971996433,35.5683601174875,2958,9
139.649354878381,35.5443961555091,2959,7
139.786583170958,35.6918584382263,2960,8
140.118150718006,35.6866406043369,2961,6
139.596825852696,35.6714889069287,2962,3
139.404679992051,35.5118727768967,2963,4
139.718863507336,35.5182990631503,2964,7
139.466530924878,35.7547267518293,2965,1
139.740970635193,35.6212538409449,2966,7
139.603555636931,35.5932911006176,2967,7
139.63163076492,35.8366227164883,2968,2
139.460947070809,35.4979168472314,2969,4
139.628430592177,35.3154298467698,2970,10
139.91122668415,35.679519218395,2971,8
139.686174358167,35.5001377410421,2972,7
139.48389012995,35.6931636933652,2973,9
139.905762792254,35.728668225259,2974,8
139.791642014097,35.8322145169398,2975,8
139.715569023306,35.5735585554759,2976,7
139.781919068075,35.6984794299456,2977,8
139.538914249636,35.5225313976136,2978,10
139.981047634674,35.8644312932,2979,5
139.68059392474,35.6751768057923,2980,3
139.774470281417,35.7886616660336,2981,8
139.482814567121,35.7250814591607,2982,9
139.702224455666,35.528299010053,2983,7
139.62112677477,35.5443490454372,2984,7
139.511998338039,35.673575813585,2985,9
140.062195885134,35.6477315430653,2986,6
139.561911823872,35.8358041269463,2987,1
139.694942719242,35.5638773624252,2988,7
139.52484529283,35.40819787968,2989,10
139.679991222101,35.7603984893782,2990,3
139.579476088574,35.5574533195276,2991,7
139.745209652479,35.759480158732,2992,8
139.66598479358,35.666827580041,2993,3
139.844706611282,35.7000036429537,2994,8
139.715318573033,36.078550245287,2995,2
139.6035031721,35.4526077268156,2996,10
139.665520866868,35.583069810372,2997,7
139.725206614995,35.5633465248552,2998,7
139.685285304827,35.8809571521959,2999,2
139.773950171684,35.8076992061764,3000,8
139.296985276706,35.3577237565845,3001,4
139.338219117066,35.4840602924946,3002,4
139.677380192409,35.6464488455059,3003,7
139.687043237046,35.7514480261228,3004,3
139.730248869978,35.6159250275892,3005,7
139.88410884753,35.7310504250818,3006,8
139.839407454961,35.7534634625945,3007,8
140.03147803507,35.7861718787374,3008,5
139.728472668617,35.7043866552369,3009,3
139.657206916332,35.7754606650634,3010,3
139.917012883332,35.6876027085922,3011,8
139.283733163941,35.7951914579401,3012,1
139.587088554591,35.5077591811855,3013,10
139.599696594152,35.3426997475905,3014,10
139.393615033056,35.5711248241391,3015,9
139.36927577946,35.4388295682206,3016,4
139.440918559876,35.4864607123872,3017,4
139.921374258755,35.9018423702956,3018,5
139.727475708912,35.7248986068982,3019,3
139.650225778196,35.5390749375632,3020,7
139.758809433895,35.7055478942082,3021,8
139.641865262578,35.6334063833215,3022,7
139.73147374863,35.607185679578,3023,7
140.076589473043,35.719819457493,3024,6
140.071663415277,35.6619627489573,3025,6
139.671771303695,35.6037772135104,3026,7
139.585071396775,35.7949147580376,3027,3
139.381351616571,35.9508246460621,3028,1
139.578914452801,35.7369380785451,3029,3
139.858511497988,35.6656345592973,3030,8
139.635750066123,35.9208356974921,3031,2
139.760855373884,35.7050993397272,3032,8
139.335069369874,35.5283941468075,3033,4
139.7876663565,35.8688355317585,3034,2
139.257148917433,35.3043721509176,3035,4
139.696054757434,35.6347104696946,3036,7
139.632957240432,35.6453009245383,3037,7
139.533894726212,35.3697380648745,3038,10
139.841855588334,35.8626885482131,3039,8
139.719831362841,35.6020761857849,3040,7
139.650727463742,35.8360878299025,3041,2
139.902792289432,35.8595816422703,3042,5
139.478498447846,35.6795594535275,3043,9
139.582868044716,35.9109471836764,3044,2
139.682706473386,35.7325914357504,3045,3
139.59546388811,35.8249133623157,3046,3
139.727697920994,35.6652354219535,3047,7
139.436222044023,35.7937196955208,3048,1
139.656020152307,35.6196209604306,3049,7
139.265820076713,35.370299342165,3050,4
139.457060109201,35.4683973077357,3051,4
140.069404177669,35.8963319382823,3052,5
140.020008231978,35.7675517463232,3053,5
140.122876348322,36.0640011425657,3054,5
139.488699183138,35.6565791479871,3055,9
139.695077090337,35.832550807068,3056,2
139.304699966622,35.5990469798866,3057,9
140.094103852319,35.6893554006221,3058,6
139.761543470342,35.9203142221005,3059,2
139.647368682662,35.9399673143082,3060,2
139.969097178324,35.7850162651672,3061,5
139.669405829561,35.9265781279126,3062,2
139.777232259386,35.7372697472214,3063,8
139.762840017982,35.8114093645982,3064,8
139.664332078078,35.6733010992584,3065,3
139.651106028738,35.739091067232,3066,3
140.11454913941,35.8092192414563,3067,5
139.723517554214,35.7248163491797,3068,3
139.505480163617,35.6898213485997,3069,9
139.636831046981,35.6396880794346,3070,7
139.429607620108,35.631411629698,3071,9
139.55706098999,35.4716357462546,3072,10
139.773662039364,35.932851464761,3073,2
139.703610172987,35.8350932819459,3074,2
139.727225470881,35.6957734303144,3075,3
139.729042036738,35.5935383576059,3076,7
139.34556643803,35.5276934023603,3077,4
139.411759895143,35.8184945780383,3078,1
139.691086231107,35.6201935382944,3079,7
139.91395090479,35.7021748860824,3080,8
139.833144638488,35.6683836955499,3081,8
139.582368072497,35.6951186257887,3082,3
139.653527298063,35.6037379182191,3083,7
139.917084880538,35.6755502613287,3084,8
140.051554687893,35.4648389115855,3085,6
139.436197996197,35.6470838243454,3086,9
140.037967553319,35.7330612319574,3087,6
139.632238553638,35.535947259255,3088,7
139.685035562131,35.6246292334075,3089,7
139.742370582701,35.692673687781,3090,3
139.644535147692,35.640522846646,3091,7
139.610636789944,35.4466099983191,3092,10
139.608903316175,35.6456576506074,3093,7
139.444116101637,35.7390253678165,3094,9
140.120197617549,36.0775368749939,3095,5
140.061143985202,35.6289670954455,3096,6
139.889525516274,35.6928388866654,3097,8
139.330711109913,35.6639220262389,3098,9
139.454907881467,35.413043198494,3099,4
139.890681310319,35.6677366482657,3100,8
139.455932408014,35.8863278199933,3101,1
139.318852133998,35.3959372986966,3102,4
139.472831817554,35.3299173497261,3103,4
139.462899409731,35.6772194611388,3104,9
139.308570748527,35.6469091503692,3105,9
139.568268611725,35.7299664543616,3106,3
139.882131820707,35.8346942589668,3107,5
139.671526829014,35.6419615474602,3108,7
139.78505127186,35.8318087751924,3109,8
139.894371086337,35.6569701518735,3110,8
139.5745792414,35.6277828258302,3111,7
139.751451766743,35.8700293932089,3112,2
139.435559651607,35.4620750316853,3113,4
139.425036372735,35.6471041735124,3114,9
139.577297697161,35.4782044382483,3115,10
139.653593193214,35.7706506948294,3116,3
139.6743998872,35.7365445478497,3117,3
139.723223631092,35.5816437919399,3118,7
139.773878772892,35.7856782452603,3119,8
139.673547397885,35.6505238154946,3120,7
139.576517189389,35.5018835897842,3121,10
139.501985172681,35.3808509999234,3122,10
140.025601924758,35.6996289229803,3123,6
139.776872079672,35.7667124932383,3124,8
139.80103785428,35.6546556873365,3125,8
139.469185375899,35.3652538267041,3126,4
139.720206516481,35.8067581329697,3127,3
139.494172313654,35.8836096310022,3128,1
139.674788524349,35.5637355686851,3129,7
